"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596094219;"30/07/2020 07:30:19";0;13.51927;3
1596094249;"30/07/2020 07:30:49";0;13.52308;3
1596094279;"30/07/2020 07:31:19";0;13.53832;3
1596094309;"30/07/2020 07:31:49";0;13.54822;3
1596094339;"30/07/2020 07:32:19";0;13.56156;3
1596094369;"30/07/2020 07:32:49";0;13.5627;3
1596094399;"30/07/2020 07:33:19";0;13.56003;3
1596094429;"30/07/2020 07:33:49";0;13.57261;3
1596094460;"30/07/2020 07:34:20";0;13.58137;3
1596094489;"30/07/2020 07:34:49";0;13.6008;3
1596094519;"30/07/2020 07:35:19";0;13.59661;3
1596094549;"30/07/2020 07:35:49";0;13.59013;3
1596094579;"30/07/2020 07:36:19";0;13.56461;3
1596094609;"30/07/2020 07:36:49";0;13.54708;3
1596094639;"30/07/2020 07:37:19";0;13.5467;3
1596094669;"30/07/2020 07:37:49";0;13.54175;3
1596094699;"30/07/2020 07:38:19";0;13.54289;3
1596094729;"30/07/2020 07:38:49";0;13.53374;3
1596094759;"30/07/2020 07:39:19";0;13.53374;3
1596094789;"30/07/2020 07:39:49";0;13.54365;3
1596094819;"30/07/2020 07:40:19";0;13.5467;3
1596094849;"30/07/2020 07:40:49";0;13.56232;3
1596094879;"30/07/2020 07:41:19";0;13.56804;3
1596094909;"30/07/2020 07:41:49";0;13.57223;3
1596094939;"30/07/2020 07:42:19";0;13.56765;3
1596094969;"30/07/2020 07:42:49";0;13.5547;3
1596094999;"30/07/2020 07:43:19";0;13.55127;3
1596095029;"30/07/2020 07:43:49";0;13.55089;3
1596095059;"30/07/2020 07:44:19";0;13.54937;3
1596095089;"30/07/2020 07:44:49";0;13.53755;3
1596095119;"30/07/2020 07:45:19";0;13.54517;3
1596095149;"30/07/2020 07:45:49";0;13.54822;3
1596095179;"30/07/2020 07:46:19";0;13.5406;3
1596095209;"30/07/2020 07:46:49";0;13.52803;3
1596095239;"30/07/2020 07:47:19";0;13.51622;3
1596095269;"30/07/2020 07:47:49";0;13.51584;3
1596095299;"30/07/2020 07:48:19";0;13.50479;3
1596095329;"30/07/2020 07:48:49";0;13.49641;3
1596095359;"30/07/2020 07:49:19";0;13.50784;3
1596095389;"30/07/2020 07:49:49";0;13.52879;3
1596095419;"30/07/2020 07:50:19";0;13.52689;3
1596095449;"30/07/2020 07:50:49";0;13.5246;3
1596095479;"30/07/2020 07:51:19";0;13.51965;3
1596095509;"30/07/2020 07:51:49";0;13.51965;3
1596095539;"30/07/2020 07:52:19";0;13.51888;3
1596095569;"30/07/2020 07:52:49";0;13.52231;3
1596095599;"30/07/2020 07:53:19";0;13.57604;3
1596095629;"30/07/2020 07:53:49";0;13.61299;3
1596095659;"30/07/2020 07:54:19";0;13.48841;3
1596095689;"30/07/2020 07:54:49";0;12.93062;3
1596095719;"30/07/2020 07:55:19";0;12.85671;3
1596095749;"30/07/2020 07:55:49";0;13.13827;3
1596095779;"30/07/2020 07:56:19";0;13.30857;3
1596095809;"30/07/2020 07:56:49";0;13.41716;3
1596095839;"30/07/2020 07:57:19";0;13.48231;3
1596095869;"30/07/2020 07:57:49";0;13.54175;3
1596095899;"30/07/2020 07:58:19";0;13.59851;3
1596095929;"30/07/2020 07:58:49";0;13.63547;3
1596095959;"30/07/2020 07:59:19";0;13.67243;3
1596095989;"30/07/2020 07:59:49";0;13.69796;3
1596096019;"30/07/2020 08:00:19";0;13.72158;3
1596096049;"30/07/2020 08:00:49";0;13.72767;3
1596096079;"30/07/2020 08:01:19";0;13.73758;3
1596096109;"30/07/2020 08:01:49";0;13.71967;3
1596096139;"30/07/2020 08:02:19";0;13.70672;3
1596096169;"30/07/2020 08:02:49";0;13.701;3
1596096199;"30/07/2020 08:03:19";0;13.69072;3
1596096229;"30/07/2020 08:03:49";0;13.6831;3
1596096259;"30/07/2020 08:04:19";0;13.67052;3
1596096289;"30/07/2020 08:04:49";0;13.67738;3
1596096319;"30/07/2020 08:05:19";0;13.67509;3
1596096349;"30/07/2020 08:05:49";0;13.68157;3
1596096379;"30/07/2020 08:06:19";0;13.68729;3
1596096409;"30/07/2020 08:06:49";0;13.69415;3
1596096439;"30/07/2020 08:07:19";0;13.69757;3
1596096469;"30/07/2020 08:07:49";0;13.68881;3
1596096499;"30/07/2020 08:08:19";0;13.67586;3
1596096529;"30/07/2020 08:08:49";0;13.67433;3
1596096559;"30/07/2020 08:09:19";0;13.6709;3
1596096589;"30/07/2020 08:09:49";0;13.67167;3
1596096619;"30/07/2020 08:10:19";0;13.66747;3
1596096649;"30/07/2020 08:10:49";0;13.68614;3
1596096679;"30/07/2020 08:11:19";0;13.69376;3
1596096709;"30/07/2020 08:11:49";0;13.68843;3
1596096739;"30/07/2020 08:12:19";0;13.68767;3
1596096769;"30/07/2020 08:12:49";0;13.69072;3
1596096799;"30/07/2020 08:13:19";0;13.69796;3
1596096829;"30/07/2020 08:13:49";0;13.72005;3
1596096859;"30/07/2020 08:14:19";0;13.72729;3
1596096889;"30/07/2020 08:14:49";0;13.73644;3
1596096919;"30/07/2020 08:15:19";0;13.75511;3
1596096949;"30/07/2020 08:15:49";0;13.76996;3
1596096979;"30/07/2020 08:16:19";0;13.78139;3
1596097009;"30/07/2020 08:16:49";0;13.79054;3
1596097039;"30/07/2020 08:17:19";0;13.7993;3
1596097069;"30/07/2020 08:17:49";0;13.79778;3
1596097099;"30/07/2020 08:18:19";0;13.79206;3
1596097129;"30/07/2020 08:18:49";0;13.79473;3
1596097159;"30/07/2020 08:19:19";0;13.79549;3
1596097189;"30/07/2020 08:19:49";0;13.7833;3
1596097219;"30/07/2020 08:20:19";0;13.53984;3
1596097250;"30/07/2020 08:20:50";0;13.54708;3
1596097279;"30/07/2020 08:21:19";0;13.54175;3
1596097309;"30/07/2020 08:21:49";0;13.53222;3
1596097339;"30/07/2020 08:22:19";0;13.53679;3
1596097369;"30/07/2020 08:22:49";0;13.5006;3
1596097399;"30/07/2020 08:23:19";0;13.48802;3
1596097429;"30/07/2020 08:23:49";0;13.46707;3
1596097459;"30/07/2020 08:24:19";0;13.46326;3
1596097489;"30/07/2020 08:24:49";0;13.47888;3
1596097519;"30/07/2020 08:25:19";0;13.49031;3
1596097549;"30/07/2020 08:25:49";0;13.50593;3
1596097579;"30/07/2020 08:26:19";0;13.49564;3
1596097609;"30/07/2020 08:26:49";0;13.49641;3
1596097639;"30/07/2020 08:27:19";0;13.47888;3
1596097669;"30/07/2020 08:27:49";0;13.45602;3
1596097699;"30/07/2020 08:28:19";0;13.4484;3
1596097729;"30/07/2020 08:28:49";0;13.43849;3
1596097759;"30/07/2020 08:29:19";0;13.4423;3
1596097789;"30/07/2020 08:29:49";0;13.44383;3
1596097819;"30/07/2020 08:30:19";0;13.44802;3
1596097849;"30/07/2020 08:30:49";0;13.44726;3
1596097879;"30/07/2020 08:31:19";0;13.4484;3
1596097909;"30/07/2020 08:31:49";0;13.44421;3
1596097939;"30/07/2020 08:32:19";0;13.44078;3
1596097969;"30/07/2020 08:32:49";0;13.4404;3
1596097999;"30/07/2020 08:33:19";0;13.44383;3
1596098029;"30/07/2020 08:33:49";0;13.44535;3
1596098059;"30/07/2020 08:34:19";0;13.44269;3
1596098089;"30/07/2020 08:34:49";0;13.44116;3
1596098119;"30/07/2020 08:35:19";0;13.44383;3
1596098149;"30/07/2020 08:35:49";0;13.44269;3
1596098179;"30/07/2020 08:36:19";0;13.43316;3
1596098209;"30/07/2020 08:36:49";0;13.43202;3
1596098239;"30/07/2020 08:37:19";0;13.43507;3
1596098269;"30/07/2020 08:37:49";0;13.43278;3
1596098299;"30/07/2020 08:38:19";0;13.42706;3
1596098329;"30/07/2020 08:38:49";0;13.44573;3
1596098359;"30/07/2020 08:39:19";0;13.47621;3
1596098389;"30/07/2020 08:39:49";0;13.50136;3
