"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596087859;"30/07/2020 05:44:19";0;968400;3
1596087889;"30/07/2020 05:44:49";0;968402.7;3
1596087919;"30/07/2020 05:45:19";0;968405.3;3
1596087949;"30/07/2020 05:45:49";0;968407.9;3
1596087979;"30/07/2020 05:46:19";0;968410.6;3
1596088009;"30/07/2020 05:46:49";0;968413.1;3
1596088039;"30/07/2020 05:47:19";0;968415.7;3
1596088069;"30/07/2020 05:47:49";0;968418.3;3
1596088099;"30/07/2020 05:48:19";0;968420.9;3
1596088129;"30/07/2020 05:48:49";0;968423.6;3
1596088159;"30/07/2020 05:49:19";0;968426.1;3
1596088189;"30/07/2020 05:49:49";0;968428.7;3
1596088219;"30/07/2020 05:50:19";0;968431.2;3
1596088249;"30/07/2020 05:50:49";0;968433.8;3
1596088279;"30/07/2020 05:51:19";0;968436.2;3
1596088309;"30/07/2020 05:51:49";0;968438.8;3
1596088339;"30/07/2020 05:52:19";0;968441.4;3
1596088369;"30/07/2020 05:52:49";0;968443.9;3
1596088399;"30/07/2020 05:53:19";0;968446.5;3
1596088429;"30/07/2020 05:53:49";0;968449.1;3
1596088459;"30/07/2020 05:54:19";0;968451.6;3
1596088489;"30/07/2020 05:54:49";0;968454.2;3
1596088519;"30/07/2020 05:55:19";0;968458.6;3
1596088549;"30/07/2020 05:55:49";0;968464.3;3
1596088579;"30/07/2020 05:56:19";0;968468.8;3
1596088609;"30/07/2020 05:56:49";0;968472.3;3
1596088639;"30/07/2020 05:57:19";0;968475.4;3
1596088669;"30/07/2020 05:57:49";0;968478.4;3
1596088699;"30/07/2020 05:58:19";0;968481.2;3
1596088729;"30/07/2020 05:58:49";0;968483.9;3
1596088759;"30/07/2020 05:59:19";0;968486.5;3
1596088789;"30/07/2020 05:59:49";0;968489.1;3
1596088819;"30/07/2020 06:00:19";0;968491.8;3
1596088849;"30/07/2020 06:00:49";0;968494.4;3
1596088879;"30/07/2020 06:01:19";0;968497;3
1596088909;"30/07/2020 06:01:49";0;968499.6;3
1596088939;"30/07/2020 06:02:19";0;968502.1;3
1596088969;"30/07/2020 06:02:49";0;968504.7;3
1596088999;"30/07/2020 06:03:19";0;968507.2;3
1596089029;"30/07/2020 06:03:49";0;968509.8;3
1596089059;"30/07/2020 06:04:19";0;968512.4;3
1596089089;"30/07/2020 06:04:49";0;968514.9;3
1596089119;"30/07/2020 06:05:19";0;968517.5;3
1596089149;"30/07/2020 06:05:49";0;968520;3
1596089179;"30/07/2020 06:06:19";0;968522.6;3
